date,strategy,nav,nav_gross,nav_net,cash,debt,interest,collateral_value,maintenance,gross_exposure,net_exposure,turnover,transaction_cost,signal,position,margin_call,liquidation_event,eligible_collateral_value,eligible_target_value,eligible_total_value,non_eligible_asset_value,target_value,required_repayment,required_additional_collateral,liquidation_proceeds,net_equity,cost_drag
2017-07-13,pledge_00685L_buy_006208,1.1663042722904444,1.166304272290445,1.1663042722904444,0.0,2.6372870845418676e-05,2.6372870845409667e-05,1.1663306451612905,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.633176606575e-05,3.428473209904428e-05,0.0,1.166304272290445,6.661338147750939e-16
2017-07-14,pledge_00685L_buy_006208,1.1612639462562089,1.1612639462562095,1.1612639462562089,0.0,2.6376324435648434e-05,2.6376324435639425e-05,1.1612903225806452,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.63404523684491e-05,3.4289221766342963e-05,0.0,1.1612639462562095,6.661338147750939e-16
2017-07-17,pledge_00685L_buy_006208,1.1652962008666827,1.1652962008666834,1.1652962008666827,0.0,2.6379778478134053e-05,2.6379778478125044e-05,1.1653225806451615,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.634913980864021e-05,3.429371202157427e-05,0.0,1.1652962008666834,6.661338147750939e-16
2017-07-18,pledge_00685L_buy_006208,1.1703365199928328,1.1703365199928335,1.1703365199928328,0.0,2.638323297293476e-05,2.6383232972925753e-05,1.1703629032258065,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.63578283864723e-05,3.429820286481519e-05,0.0,1.1703365199928335,6.661338147750939e-16
2017-07-19,pledge_00685L_buy_006208,1.182433290731434,1.1824332907314348,1.182433290731434,0.0,2.638668792010979e-05,2.638668792010078e-05,1.182459677419355,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.636651810209433e-05,3.430269429614273e-05,0.0,1.1824332907314348,6.661338147750939e-16
2017-07-20,pledge_00685L_buy_006208,1.1844494163082926,1.1844494163082933,1.1844494163082926,0.0,2.6390143319718377e-05,2.6390143319709368e-05,1.184475806451613,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.637520895565532e-05,3.430718631563389e-05,0.0,1.1844494163082933,6.661338147750939e-16
2017-07-21,pledge_00685L_buy_006208,1.1723526386588923,1.172352638658893,1.1723526386588923,0.0,2.6393599171819767e-05,2.639359917181076e-05,1.1723790322580647,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.638390094730427e-05,3.43116789233657e-05,0.0,1.172352638658893,6.661338147750939e-16
2017-07-24,pledge_00685L_buy_006208,1.1743687642348455,1.174368764234846,1.1743687642348455,0.0,2.639705547647322e-05,2.639705547646421e-05,1.1743951612903225,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.639259407719023e-05,3.4316172119415185e-05,0.0,1.174368764234846,4.440892098500626e-16
2017-07-26,pledge_00685L_buy_006208,1.1693284381974434,1.1693284381974438,1.1693284381974434,0.0,2.6400512233737995e-05,2.6400512233728986e-05,1.1693548387096775,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.640128834546223e-05,3.4320665903859394e-05,0.0,1.1693284381974438,4.440892098500626e-16
2017-07-27,pledge_00685L_buy_006208,1.196546176675717,1.1965461766757175,1.196546176675717,0.0,2.6403969443673366e-05,2.6403969443664357e-05,1.1965725806451613,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.640998375226939e-05,3.432516027677538e-05,0.0,1.1965461766757175,4.440892098500626e-16
2017-07-28,pledge_00685L_buy_006208,1.172352624830958,1.1723526248309584,1.172352624830958,0.0,2.6407427106338608e-05,2.64074271063296e-05,1.1723790322580647,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.641868029776075e-05,3.4329655238240195e-05,0.0,1.1723526248309584,4.440892098500626e-16
2017-07-31,pledge_00685L_buy_006208,1.1703364923405843,1.1703364923405848,1.1703364923405843,0.0,2.641088522179301e-05,2.6410885221784e-05,1.1703629032258065,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.642737798208546e-05,3.433415078833091e-05,0.0,1.1703364923405848,4.440892098500626e-16
2017-08-02,pledge_00685L_buy_006208,1.200578424365887,1.2005784243658875,1.200578424365887,0.0,2.6414343790095863e-05,2.6414343790086854e-05,1.2006048387096775,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.643607680539264e-05,3.4338646927124625e-05,0.0,1.2005784243658875,4.440892098500626e-16
2017-08-03,pledge_00685L_buy_006208,1.1894897112294465,1.189489711229447,1.1894897112294465,0.0,2.641780281130647e-05,2.6417802811297463e-05,1.1895161290322582,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.644477676783144e-05,3.4343143654698413e-05,0.0,1.189489711229447,4.440892098500626e-16
2017-08-04,pledge_00685L_buy_006208,1.1975542238990045,1.197554223899005,1.1975542238990045,0.0,2.6421262285484144e-05,2.6421262285475135e-05,1.1975806451612905,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.645347786955103e-05,3.4347640971129385e-05,0.0,1.197554223899005,4.440892098500626e-16
2017-08-07,pledge_00685L_buy_006208,1.217715510761658,1.2177155107616584,1.217715510761658,0.0,2.6424722212688196e-05,2.6424722212679187e-05,1.217741935483871,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.646218011070062e-05,3.4352138876494654e-05,0.0,1.2177155107616584,4.440892098500626e-16
2017-08-08,pledge_00685L_buy_006208,1.2187235718174068,1.2187235718174072,1.2187235718174068,0.0,2.6428182592977954e-05,2.6428182592968945e-05,1.2187500000000002,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.647088349142941e-05,3.435663737087134e-05,0.0,1.2187235718174072,4.440892098500626e-16
2017-08-09,pledge_00685L_buy_006208,1.1975542135178636,1.197554213517864,1.1975542135178636,0.0,2.6431643426412747e-05,2.643164342640374e-05,1.1975806451612905,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.647958801188662e-05,3.436113645433657e-05,0.0,1.197554213517864,4.440892098500626e-16
2017-08-10,pledge_00685L_buy_006208,1.174368726185609,1.1743687261856095,1.174368726185609,0.0,2.643510471305192e-05,2.643510471304291e-05,1.1743951612903225,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.64882936722215e-05,3.4365636126967495e-05,0.0,1.1743687261856095,4.440892098500626e-16
2017-08-11,pledge_00685L_buy_006208,1.1642880775625788,1.1642880775625792,1.1642880775625788,0.0,2.643856645295482e-05,2.643856645294581e-05,1.1643145161290323,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.649700047258334e-05,3.4370136388841266e-05,0.0,1.1642880775625792,4.440892098500626e-16
